Tokopedia Ads	URL	Product Name	Product Sold	Price
None	https://www.tokopedia.com/j4store/speaker-bluetooth-wireless-jbl-tg-162-led-light-power-sound?whid=0	Speaker Bluetooth Wireless JBL TG-162 LED Light Power Sound	70	54990
None	https://www.tokopedia.com/homia/de029-mini-led-bluetooth-speaker-led-s10-light-biru?whid=0	#DE029 - Mini LED Bluetooth Speaker LED S10 Light	309	19500
None	https://www.tokopedia.com/visionmulticom/spiderman-bluetooth-speaker-fm-bass-wireless-bluetooth-speakers-lights?whid=0	Spiderman Bluetooth Speaker FM Bass Wireless Bluetooth Speakers Lights	15	85000
None	https://www.tokopedia.com/dyzeyofficial/smart-colour-led-bulb-wireless-bluetooth-4-0-speaker-led-light-typee27?whid=0	Smart Colour LED Bulb Wireless Bluetooth 4.0 Speaker LED Light typeE27	10	78500
None	https://www.tokopedia.com/simbadda/speaker-bluetooth-simbadda-cst-889n-crystal-led-light-smart-lamp-rgb?whid=0	Speaker Bluetooth Simbadda CST 889N Crystal - LED Light Smart Lamp RGB	12	389000
None	https://www.tokopedia.com/madgenius/sony-original-srs-xb23-srsxb23-portable-bluetooth-speaker-light-blue?whid=0	Sony Original SRS XB23 / SRSXB23 Portable Bluetooth Speaker Light Blue	3	1349000
None	https://www.tokopedia.com/jesslyn2017/speaker-bluetooth-wireless-portable-jbl-tg157-charge-2-pulse-lights-hijau-tosha?whid=0	Speaker Bluetooth Wireless Portable JBL TG157 / Charge 2 Pulse Lights	58	90000
None	https://www.tokopedia.com/homia/spark-ys-1882-speaker-bluetooth-colourful-light-tf-card-fm-radio-hitam?whid=0	SPARK YS-1882 Speaker Bluetooth Colourful Light TF Card + FM Radio	31	75000
None	https://www.tokopedia.com/davirashopp/taffware-jam-alarm-bluetooth-speaker-colorful-led-light?whid=0	Taffware Jam Alarm Bluetooth Speaker Colorful LED Light	3	150000
None	https://www.tokopedia.com/zhfuindonesia/zhfu-bluetooth-speaker-rgb-light-wireless-rechargeable-lampu-tidur?whid=0	ZHFU BLUETOOTH SPEAKER RGB LIGHT WIRELESS RECHARGEABLE LAMPU TIDUR	6	125000
